Date,Open,High,Low,Close,Adj Close,Volume
2023-07-20,313.500000,315.540009,302.220001,302.519989,301.899628,23836900
2023-07-21,304.570007,305.459991,291.200012,294.260010,293.656555,42089700
2023-07-24,295.779999,297.519989,288.299988,291.609985,291.011963,24915700
2023-07-25,295.190002,298.299988,291.859985,294.470001,293.866119,19585600
2023-07-26,301.190002,301.769989,291.899994,298.570007,297.957733,47256900
2023-07-27,325.119995,325.350006,309.839996,311.709991,311.070770,64229200
2023-07-28,316.880005,326.200012,314.250000,325.480011,324.812531,39220300
2023-07-31,323.690002,325.660004,317.589996,318.600006,317.946655,25799600
2023-08-01,317.540009,324.140015,314.660004,322.709991,322.048187,22817900
2023-08-02,318.000000,318.390015,310.649994,314.309998,313.665436,20461100
2023-08-03,309.929993,315.950012,309.929993,313.190002,312.547760,15180200
2023-08-04,314.959991,318.410004,310.200012,310.730011,310.092804,17600200
2023-08-07,313.230011,317.070007,310.459991,316.559998,315.910828,16236500
2023-08-08,314.399994,317.890015,310.109985,312.640015,311.998901,15183500
2023-08-09,312.880005,313.630005,302.850006,305.209991,304.584076,19955800
2023-08-10,307.940002,312.339996,303.869995,305.739990,305.113007,14358900
2023-08-11,302.570007,304.720001,300.359985,301.640015,301.021423,13967800
2023-08-14,300.980011,306.209991,298.250000,306.190002,305.562073,15641900
2023-08-15,306.140015,307.230011,300.029999,301.950012,301.330811,11623600
2023-08-16,300.200012,301.079987,294.279999,294.290009,293.686493,18547700
2023-08-17,293.049988,296.049988,284.950012,285.089996,284.505371,23950100
2023-08-18,279.029999,285.690002,274.380005,283.250000,282.669128,34061200
2023-08-21,283.450012,290.500000,281.850006,289.899994,289.305511,20181500
2023-08-22,292.549988,292.899994,286.750000,287.600006,287.010193,12999900
2023-08-23,288.500000,297.399994,287.670013,294.239990,293.636597,18287000
2023-08-24,298.500000,299.459991,286.640015,286.750000,286.161957,18360900
2023-08-25,286.130005,288.390015,276.029999,285.500000,284.914520,23701400
2023-08-28,288.000000,291.450012,285.799988,290.260010,289.664764,14239300
2023-08-29,288.579987,299.149994,288.179993,297.989990,297.378906,20844500
2023-08-30,297.170013,298.290009,293.429993,295.100006,294.494843,17717000
2023-08-31,295.799988,301.100006,295.660004,295.890015,295.283234,17229900
2023-09-01,299.369995,301.739990,294.470001,296.380005,295.772217,12819800
2023-09-05,297.019989,301.390015,295.510010,300.149994,299.534485,14956000
2023-09-06,301.709991,303.299988,295.660004,299.170013,298.556488,15418100
2023-09-07,298.000000,307.049988,292.220001,298.670013,298.057526,33748700
2023-09-08,299.220001,305.250000,296.779999,297.890015,297.279114,17548000
2023-09-11,301.410004,309.040009,301.279999,307.559998,306.929291,19489300
2023-09-12,306.329987,308.660004,300.230011,301.660004,301.041382,13480400
2023-09-13,302.359985,307.179993,301.320007,305.059998,304.434418,13210900
2023-09-14,306.739990,312.869995,305.029999,311.720001,311.080750,19343100
2023-09-15,311.609985,312.000000,298.750000,300.309998,299.694122,28106400
2023-09-18,298.190002,303.600006,297.799988,302.549988,301.929565,14234200
2023-09-19,302.480011,306.170013,299.809998,305.070007,304.444397,15924400
2023-09-20,305.049988,308.059998,299.429993,299.670013,299.055481,19379500
2023-09-21,295.700012,300.260010,293.269989,295.730011,295.123535,21300500
2023-09-22,299.299988,305.380005,298.269989,299.079987,298.466644,25369600
2023-09-25,295.640015,300.950012,293.700012,300.829987,300.213043,18987000
2023-09-26,297.660004,300.299988,296.010010,298.959991,298.346893,19417200
2023-09-27,300.450012,301.299988,286.790009,297.739990,297.129425,36429800
2023-09-28,298.940002,306.329987,296.700012,303.959991,303.336670,22167100
2023-09-29,307.380005,310.640015,299.359985,300.209991,299.594360,25356600
2023-10-02,302.739990,307.179993,301.630005,306.820007,306.190826,16265600
2023-10-03,304.260010,306.769989,299.640015,300.940002,300.322876,17362300
2023-10-04,298.730011,306.899994,298.500000,305.579987,304.953339,16880500
2023-10-05,304.630005,306.209991,299.500000,304.790009,304.164978,19130000
2023-10-06,301.440002,316.309998,300.910004,315.429993,314.783142,21784000
2023-10-09,312.500000,320.329987,311.820007,318.359985,317.707123,22503700
2023-10-10,319.119995,324.660004,318.160004,321.839996,321.179993,19038000
2023-10-11,323.010010,328.839996,322.950012,327.820007,327.147736,22036300
2023-10-12,328.000000,330.540009,322.690002,324.160004,323.495239,20530500
2023-10-13,323.529999,325.049988,312.369995,314.690002,314.044678,21341000
2023-10-16,318.640015,321.820007,315.519989,321.149994,320.491394,16536100
2023-10-17,318.179993,324.399994,317.299988,324.000000,323.335541,16387800
2023-10-18,321.390015,325.940002,315.559998,316.970001,316.319977,16851000
2023-10-19,319.880005,321.890015,311.750000,312.809998,312.168518,18709200
2023-10-20,314.140015,315.299988,306.470001,308.649994,308.017029,22287400
2023-10-23,309.500000,317.359985,307.260010,314.010010,313.366058,17796800
2023-10-24,316.779999,318.350006,310.630005,312.549988,311.909058,19525500
2023-10-25,310.000000,310.880005,298.839996,299.529999,298.915771,42192500
2023-10-26,295.000000,295.000000,279.399994,288.350006,287.758667,66684100
2023-10-27,294.480011,299.309998,292.970001,296.730011,296.121521,29596300
2023-10-30,299.089996,309.399994,299.049988,302.660004,302.039337,28435100
2023-10-31,303.309998,303.679993,296.859985,301.269989,300.652161,19434200
2023-11-01,301.850006,312.739990,301.850006,311.850006,311.210480,20434600
2023-11-02,317.299988,318.820007,308.329987,310.869995,310.232483,21631800
2023-11-03,312.549988,315.549988,311.019989,314.600006,313.954865,16754100
2023-11-06,315.980011,318.329987,314.450012,315.799988,315.152374,12887700
2023-11-07,317.059998,321.000000,315.119995,318.820007,318.166199,14055600
2023-11-08,318.140015,321.329987,314.880005,319.779999,319.124237,13609700
2023-11-09,319.420013,324.179993,318.799988,320.549988,319.892609,16103100
2023-11-10,319.940002,329.100006,319.459991,328.769989,328.095764,19096200
2023-11-13,326.200012,332.329987,325.700012,329.190002,328.514923,16908900
2023-11-14,334.540009,338.100006,333.329987,336.309998,335.620300,17179400
2023-11-15,337.929993,338.399994,330.019989,332.709991,332.027679,14531200
2023-11-16,329.369995,334.579987,326.380005,334.190002,333.504669,18932600
2023-11-17,330.260010,335.500000,329.350006,335.040009,334.352936,14494400
2023-11-20,334.890015,341.869995,334.190002,339.970001,339.272797,16960500
2023-11-21,338.329987,339.899994,335.899994,336.980011,336.288940,12027900
2023-11-22,339.209991,342.920013,338.579987,341.489990,340.789703,10702700
2023-11-24,340.130005,341.859985,336.769989,338.230011,337.536407,5467500
2023-11-27,336.179993,339.899994,334.200012,334.700012,334.013641,15684500
2023-11-28,333.399994,339.380005,333.399994,338.989990,338.294800,12637200
2023-11-29,339.690002,339.899994,330.779999,332.200012,331.518768,16024500
2023-11-30,331.890015,333.500000,322.399994,327.149994,326.479095,23146400
2023-12-01,325.480011,326.859985,320.760010,324.820007,324.153900,15264700
2023-12-04,317.290009,320.859985,313.660004,320.019989,319.363739,19037100
2023-12-05,318.980011,321.880005,315.390015,318.290009,317.637299,16952100
2023-12-06,321.929993,322.250000,317.040009,317.450012,316.799011,11294300
2023-12-07,317.769989,328.239990,317.769989,326.589996,325.920258,15905100
2023-12-08,323.089996,333.170013,323.000000,332.750000,332.067627,14077500
2023-12-11,329.399994,329.890015,320.000000,325.279999,324.612946,25802500
2023-12-12,324.600006,334.470001,324.559998,334.220001,333.534607,18485500
2023-12-13,333.929993,338.369995,332.640015,334.739990,334.053528,16353300
2023-12-14,333.850006,334.700012,328.640015,333.170013,332.486755,19607300
2023-12-15,331.989990,338.660004,331.220001,334.920013,334.233185,30001600
2023-12-18,337.480011,347.559998,337.019989,344.619995,343.913269,18993900
2023-12-19,345.579987,353.600006,345.119995,350.359985,349.641510,17729400
2023-12-20,348.649994,354.959991,347.790009,349.279999,348.563721,16369900
2023-12-21,352.980011,356.410004,349.209991,354.089996,353.363831,15289600
2023-12-22,355.579987,357.200012,351.220001,353.390015,352.665314,11764200
2023-12-26,354.989990,356.980011,353.450012,354.829987,354.102325,9898600
2023-12-27,356.070007,359.000000,355.309998,357.829987,357.096191,13207900
2023-12-28,359.700012,361.899994,357.809998,358.320007,357.585205,11798800
2023-12-29,358.989990,360.000000,351.820007,353.959991,353.234131,14980500
2024-01-02,351.320007,353.160004,340.010010,346.290009,345.579865,19042200
2024-01-03,344.980011,347.950012,343.179993,344.470001,343.763580,15451100
2024-01-04,344.500000,348.149994,343.399994,347.119995,346.408142,12099900
2024-01-05,346.989990,353.500000,346.260010,351.950012,351.228271,13920700
2024-01-08,354.700012,358.980011,352.049988,358.660004,357.924500,13890200
2024-01-09,356.399994,360.640015,355.359985,357.429993,356.697021,13463900
2024-01-10,360.170013,372.940002,359.079987,370.470001,369.710266,22117200
2024-01-11,372.130005,372.779999,362.929993,369.670013,368.911926,17205400
2024-01-12,370.160004,377.059998,369.540009,374.489990,373.722015,19295700
2024-01-16,373.649994,375.609985,367.230011,367.459991,366.706451,15306900
2024-01-17,366.299988,368.540009,358.609985,368.369995,367.614563,12724800
2024-01-18,371.489990,376.850006,370.950012,376.130005,375.358673,16354300
2024-01-19,379.000000,384.359985,377.970001,383.450012,382.663666,21470100
2024-01-22,387.950012,390.350006,381.160004,381.779999,380.997070,17680500
2024-01-23,384.619995,388.380005,382.079987,385.200012,384.410065,15506100
2024-01-24,390.000000,396.149994,387.809998,390.700012,389.898773,15698500
2024-01-25,390.170013,395.489990,385.660004,393.179993,392.373688,15091100
2024-01-26,394.350006,396.790009,391.589996,394.140015,393.331757,13163700
2024-01-29,394.989990,402.929993,393.100006,401.019989,400.197601,18742400
2024-01-30,403.589996,406.359985,399.570007,400.059998,399.239594,18614700
2024-01-31,389.000000,398.000000,387.100006,390.140015,389.339966,20180800
2024-02-01,393.940002,400.500000,393.049988,394.779999,393.970428,29727100
2024-02-02,459.600006,485.959991,453.010010,474.989990,474.015930,84615500
2024-02-05,469.880005,471.899994,459.220001,459.410004,458.467865,40832400
2024-02-06,464.000000,467.119995,453.000000,454.720001,453.787506,21655200
2024-02-07,458.000000,471.519989,456.179993,469.589996,468.626984,23066000
2024-02-08,468.320007,470.589996,465.029999,470.000000,469.036163,18815100
2024-02-09,472.950012,473.589996,467.470001,468.109985,467.150024,18413100
2024-02-12,468.190002,479.149994,466.579987,468.899994,467.938416,19382000
2024-02-13,456.869995,467.890015,455.089996,460.119995,459.176422,20916600
2024-02-14,467.929993,474.109985,466.089996,473.279999,472.309418,16858400
2024-02-15,475.279999,488.619995,472.220001,484.029999,483.037384,24212300
2024-02-16,478.109985,478.959991,469.209991,473.320007,472.349365,23306500
2024-02-20,469.720001,476.179993,466.559998,471.750000,470.782562,18015500
2024-02-21,466.500000,469.000000,461.790009,468.029999,467.565765,12977100
2024-02-22,480.239990,489.989990,476.059998,486.130005,485.647827,21625800
2024-02-23,488.049988,494.359985,482.350006,484.029999,483.549896,18374300
2024-02-26,483.470001,486.140015,480.600006,481.739990,481.262177,12101400
2024-02-27,479.980011,487.269989,479.920013,487.049988,486.566895,10809600
2024-02-28,485.000000,491.049988,482.750000,484.019989,483.539886,12715500
2024-02-29,488.440002,491.700012,482.609985,490.130005,489.643860,17732000
2024-03-01,492.109985,504.250000,491.850006,502.299988,501.801758,16273600
2024-03-04,503.000000,504.420013,496.420013,498.190002,497.695862,12324100
2024-03-05,495.000000,495.579987,487.890015,490.220001,489.733765,15325300
2024-03-06,497.630005,502.970001,494.290009,496.089996,495.597931,11757900
2024-03-07,503.279999,519.849976,501.380005,512.190002,511.681976,18586400
2024-03-08,514.190002,523.570007,499.350006,505.950012,505.448181,18575200
2024-03-11,497.010010,497.320007,476.000000,483.589996,483.110321,20428300
2024-03-12,493.260010,502.309998,484.730011,499.750000,499.254303,15448200
2024-03-13,495.390015,500.980011,491.029999,495.570007,495.078461,12090700
2024-03-14,500.260010,501.350006,488.160004,491.829987,491.342163,12620000
2024-03-15,489.010010,491.829987,481.299988,484.100006,483.619843,29141700
2024-03-18,491.910004,497.420013,486.809998,496.980011,496.487061,11755300
2024-03-19,488.170013,496.630005,481.279999,496.239990,495.747772,10903100
2024-03-20,499.500000,508.200012,495.170013,505.519989,505.018585,11711100
2024-03-21,514.710022,515.039978,506.010010,507.760010,507.256378,9712500
2024-03-22,507.000000,509.970001,504.339996,509.579987,509.074554,8117000
2024-03-25,505.790009,507.220001,500.239990,503.019989,502.521057,8380600
2024-03-26,505.130005,510.000000,495.209991,495.890015,495.398163,11205400
2024-03-27,499.299988,499.890015,488.070007,493.859985,493.370148,9989700
2024-03-28,492.839996,492.890015,485.149994,485.579987,485.098358,15212800
2024-04-01,487.200012,497.429993,481.779999,491.350006,490.862640,9247000
2024-04-02,485.100006,497.529999,484.649994,497.369995,496.876678,11081000
2024-04-03,498.929993,507.239990,498.750000,506.739990,506.237366,12099200
2024-04-04,516.419983,530.000000,510.579987,510.920013,510.413239,26476300
2024-04-05,516.859985,530.700012,514.409973,527.340027,526.816956,19242000
2024-04-08,529.280029,531.489990,518.890015,519.250000,518.734985,13260600
2024-04-09,522.229980,525.869995,506.739990,516.900024,516.387329,10881400
2024-04-10,509.290009,522.559998,505.799988,519.830017,519.314392,11418500
2024-04-11,521.109985,523.859985,517.289978,523.159973,522.641052,10369500
2024-04-12,517.750000,520.190002,509.329987,511.899994,511.392242,11944900
2024-04-15,516.719971,518.530029,497.279999,500.230011,499.733856,13512900
2024-04-16,498.109985,504.769989,497.109985,499.760010,499.264313,9847900
2024-04-17,503.100006,503.160004,487.140015,494.170013,493.679871,12193700
2024-04-18,499.820007,512.210022,499.040009,501.799988,501.302277,14808700
2024-04-19,502.799988,502.799988,475.730011,481.070007,480.592834,25111000
2024-04-22,489.720001,492.010010,473.399994,481.730011,481.252197,17271100
2024-04-23,491.250000,498.760010,488.970001,496.100006,495.607941,15079200
2024-04-24,508.059998,510.000000,484.579987,493.500000,493.010498,37772700
2024-04-25,421.399994,445.769989,414.500000,441.380005,440.942200,82890700
2024-04-26,441.459991,446.440002,431.959991,443.290009,442.850311,32691400
2024-04-29,439.559998,439.760010,428.559998,432.619995,432.190887,21502600
2024-04-30,431.049988,439.619995,429.720001,430.170013,429.743347,18429500
2024-05-01,428.600006,449.959991,427.109985,439.190002,438.754364,20344900
2024-05-02,438.839996,443.959991,432.279999,441.679993,441.241913,15221300
2024-05-03,445.929993,454.170013,443.850006,451.959991,451.511688,16489100
2024-05-06,455.579987,466.160004,453.339996,465.679993,465.218079,15094600
2024-05-07,466.290009,471.529999,461.309998,468.239990,467.775543,13406800
2024-05-08,463.500000,475.579987,463.000000,472.600006,472.131256,11683900
2024-05-09,470.000000,476.079987,467.630005,475.420013,474.948456,9437700
2024-05-10,477.089996,477.500000,469.600006,476.200012,475.727692,10750000
2024-05-13,472.750000,473.350006,462.850006,468.010010,467.545807,14668800
2024-05-14,463.369995,472.540009,460.079987,471.850006,471.381989,10478600
2024-05-15,474.980011,482.500000,471.200012,481.540009,481.062378,13100500
2024-05-16,475.000000,477.690002,472.750000,473.230011,472.760620,16608200
2024-05-17,470.829987,472.799988,468.420013,471.910004,471.441925,10807300
2024-05-20,469.950012,473.200012,467.040009,468.839996,468.374969,11745100
2024-05-21,467.119995,470.700012,462.269989,464.630005,464.169159,11742200
2024-05-22,467.869995,473.720001,465.649994,467.779999,467.316010,10078600
2024-05-23,472.880005,474.359985,461.540009,465.779999,465.317993,11747900
2024-05-24,467.619995,479.850006,466.299988,478.220001,477.745667,12012300
2024-05-28,476.579987,480.859985,474.839996,479.920013,479.444000,10175800
2024-05-29,474.660004,479.850006,473.700012,474.359985,473.889465,9226200
2024-05-30,471.670013,471.730011,464.709991,467.049988,466.586731,10735200
2024-05-31,465.799988,469.119995,454.459991,466.829987,466.366943,16919800
2024-06-03,470.859985,479.600006,468.239990,477.489990,477.016388,11279400
2024-06-04,477.000000,478.890015,473.230011,476.989990,476.516876,7088700
2024-06-05,484.450012,496.649994,483.910004,495.059998,494.568970,15690500
2024-06-06,492.980011,502.820007,490.890015,493.760010,493.270264,10667300
2024-06-07,495.910004,498.910004,490.170013,492.959991,492.471039,9380700
2024-06-10,493.859985,502.660004,493.410004,502.600006,502.101501,11236900
2024-06-11,500.160004,507.600006,498.269989,507.470001,506.966644,9673700
2024-06-12,513.989990,514.010010,504.470001,508.839996,508.335297,11983200
2024-06-13,505.709991,509.359985,501.359985,504.100006,503.600006,9954600
2024-06-14,502.649994,507.149994,500.750000,504.160004,504.160004,10243300
2024-06-17,501.670013,510.750000,496.010010,506.630005,506.630005,11266600
2024-06-18,504.559998,506.000000,495.019989,499.489990,499.489990,13060400
2024-06-20,502.000000,503.670013,496.769989,501.700012,501.700012,11801200
2024-06-21,503.450012,503.450012,492.390015,494.779999,494.779999,23130700
2024-06-24,499.200012,507.799988,494.290009,498.910004,498.910004,13525300
2024-06-25,497.049988,510.709991,495.500000,510.600006,510.600006,12109800
2024-06-26,506.649994,513.809998,504.679993,513.119995,513.119995,8882300
2024-06-27,514.250000,522.880005,513.900024,519.559998,519.559998,10121200
2024-06-28,517.150024,521.880005,503.839996,504.220001,504.220001,15855100
2024-07-01,504.950012,506.579987,493.170013,504.679993,504.679993,10328200
2024-07-02,500.760010,510.500000,499.450012,509.500000,509.500000,7739500
2024-07-03,506.369995,511.279999,506.019989,509.959991,509.959991,6005600
2024-07-05,511.600006,540.869995,511.600006,539.909973,539.909973,21354100
2024-07-08,542.349976,542.809998,526.650024,529.320007,529.320007,14917500
2024-07-09,533.750000,537.479980,528.190002,530.000000,530.000000,8753200
2024-07-10,530.789978,538.880005,528.359985,534.690002,534.690002,10983300
2024-07-11,530.890015,535.460022,508.369995,512.700012,512.700012,16458300
2024-07-12,497.760010,508.089996,494.230011,498.869995,498.869995,19750500
2024-07-15,498.630005,506.679993,493.369995,496.160004,496.160004,12539200
2024-07-16,501.500000,503.950012,485.790009,489.790009,489.790009,14075800
2024-07-17,479.170013,479.170013,459.119995,461.989990,461.989990,28076600
2024-07-18,475.000000,479.239990,464.540009,475.850006,475.850006,19267200
2024-07-19,476.059998,486.709991,475.709991,476.790009,476.790009,15149400
2024-07-22,486.579987,492.059998,483.899994,487.399994,487.399994,12023100
2024-07-23,489.839996,495.220001,487.720001,488.690002,488.690002,9455500
2024-07-24,472.309998,476.299988,460.579987,461.269989,461.269989,17649700
2024-07-25,463.260010,463.549988,442.649994,453.410004,453.410004,18240500
2024-07-26,464.200012,469.769989,459.420013,465.700012,465.700012,14222400
2024-07-29,469.880005,473.959991,465.019989,465.709991,465.709991,11339600
2024-07-30,467.000000,472.730011,456.700012,463.190002,463.190002,11390400
2024-07-31,471.019989,476.500000,466.750000,474.829987,474.829987,24285800
2024-08-01,521.000000,527.169983,492.100006,497.739990,497.739990,43083100
2024-08-02,489.000000,501.149994,476.149994,488.140015,488.140015,24044700
